vendedor,valor_total,cartao_credito,boleto,voucher,cartao_debito
747e73c01a4593d4cf60dcf970fd2689,2341.76,100.0,0,0,0
74871d19219c7d518d0090283e03c137,637.91,100.0,0,0,0
7494d0dcba8551df6cf37f1b905dc2f7,62.97,0,100.0,0,0
749e7cdabbaf72f16677859e27874ba5,61.74,100.0,0,0,0
74a9b9bddf14ece02beb81f52c41a88d,117.06,100.0,0,0,0
74bafed391319577bce6f4d2acc0589a,2492.63,44.0,0,56.0,0
74c7dec0a384d8a05950e629bd23bde9,276.98,46.0,28.0,26.0,0
750303a20e9c56b2a6bc45cdce0b897d,9858.09,86.0,6.0,7.0,2.0
751bdc4d83a466c7206cd42e8f426b03,8585.56,75.0,15.0,10.0,0
751e274377499a8503fd6243ad9c56f6,235.84,100.0,0,0,0
75745ef7bc7d4f3ea3380f6f5303f514,277.32,82.0,18.0,0,0
7586919161935337bf6b6d7ff5779648,1994.93,58.0,42.0,0,0
75a4764c108403a7a0575140cb22287c,927.05,52.0,48.0,0,0
75d34ebb1bd0bd7dde40dd507b8169c3,17856.54,77.0,14.0,9.0,0
75fbb52eda0cbc24f479d3b2fbfa8d3e,2165.57,73.0,22.0,4.0,0
75fdd0a732287f9497b179f6bd445d32,76.08,100.0,0,0,0
761681a821d8275bc79f552116d06869,514.9,55.0,45.0,0,0
762ed976527cddf02787edba70fffa2a,240.12,100.0,0,0,0
762fafdaa57a532ee0119731697579dd,260.87,100.0,0,0,0
76623fde66e6b63b59440fd34160512d,88.74,84.0,0,16.0,0
7681ef142fd2c19048da7430856b5588,35095.1,75.0,24.0,1.0,0.0
76833248bbc0e65a0293ec62023e4396,2630.68,100.0,0,0,0
768a86e36ad6aae3d03ee3c6433d61df,767.7,67.0,33.0,0,0
768de2a4fc06aacecb9a586ccc30746a,765.22,87.0,7.0,7.0,0
76c47a299e4a8fe992316a85865acbe9,1246.34,96.0,4.0,0,0
76d336555bb25f3165d2f0d6da719c40,353.63,100.0,0,0,0
76d5af76d0271110f9af36c92573f765,37590.34,83.0,16.0,1.0,0.0
76d64c4aca3a7baf218bf93ef7fa768d,20455.29,81.0,18.0,1.0,0
76de363de16dacc923eec8daf91df504,692.82,59.0,0,41.0,0
76ea5315acb3f5f7ade3cd261faf922a,1311.08,87.0,13.0,0,0
77128dec4bec4878c37ab7d6169d6f26,15.22,100.0,0,0,0
7722b1df1b0e383e000397b2c11e3e19,9283.56,82.0,12.0,5.0,1.0
77530e9772f57a62c906e1c21538ab82,56082.52,78.0,18.0,2.0,1.0
77714512e8d4dda9c234da8e3faf16e4,348.98,50.0,50.0,0,0
777a0c55737f34ffeb78010f7542ab41,528.33,100.0,0,0,0
778323240ce2830d68aab11794e00bfb,242.43,100.0,0,0,0
77a515caa36327151d1cc6c32a9f00e1,2613.58,68.0,20.0,0,12.0
77dcbb67ccb3659bd58eaf5661560a30,1082.56,100.0,0,0,0
77e4abfd739aed9c46480f90f81c0eb4,4092.21,84.0,16.0,0,0
77fccaae319668a8ab6cd0fd16aec48c,1888.44,79.0,21.0,0,0
7813ea3ebd9411dc600b4dd01f7a97b9,2015.07,72.0,15.0,13.0,0
7816cd9c5b1238e320545f5bf7eb80e8,511.76,100.0,0,0,0
781a66c0d89e30814d49fe8b5e14cd07,136.3,100.0,0,0,0
782f78b632a43875dd5b53e3e49c9564,187.57,100.0,0,0,0
784ba75dd9d20200c4caed3d7a77141a,8924.95,97.0,3.0,0,0
78744a20ee2f80ba64f6804c25def2b8,3068.85,100.0,0,0,0
78813699ffac347fe27dba345a5f1551,401.08,50.0,0,50.0,0
788e857f317e53de488d393e65a80f45,1394.95,91.0,9.0,0,0
788f22bafdd7ab0e1e79f19db72f16a4,152.04,100.0,0,0,0
78a4d36f65a019172c6154468831a69f,1768.9,100.0,0,0,0
78ba5933c21686d1c2f64669c8c459e7,212.57,0,46.0,54.0,0
78c99c6dff4eeae5be99bf635ed21e3f,2695.77,69.0,22.0,6.0,3.0
78ef7e885d17f35e2382a47aae8b8cce,453.44,89.0,11.0,0,0
7901646fdd36a55f564ffaf2dbccaaf7,12478.83,83.0,17.0,0,0
791cfcfe22fe4a771ece27f90017da92,653.75,52.0,48.0,0,0
79565f7d5603b24ddf07ade262547f2f,494.07,70.0,30.0,0,0
7957cac1a02f45d0a4a7e45626382ec2,364.64,100.0,0,0,0
7963e546f34e098b578f9ad102494601,82.22,0,100.0,0,0
7994081388d55b9cf976c050653dd359,1109.65,12.0,88.0,0,0
7994b065a7ffb14e71c6312cf87b9de2,699.93,85.0,0,15.0,0
79a679c36c08d606b3fd47ead9de109b,1072.22,91.0,0,0,9.0
79b93a308a97792cf53ac75f46da00b5,116.04,100.0,0,0,0
79ebd9a61bac3eaf882805ed4ecfa12a,19133.51,68.0,29.0,1.0,2.0
79ed755314cfe6df0daef2c6cd3022cd,4514.72,80.0,16.0,3.0,0
79ee721b6f766066a80264402548d359,568.36,100.0,0,0,0
7a073a40a9d3f1fee8bc45670ea1e909,112.78,0,100.0,0,0
7a188843479798ca813108fa7b959286,175.86,0,100.0,0,0
7a241947449cc45dbfda4f9d0798d9d0,10349.98,84.0,12.0,4.0,0
7a2d2949aea47fab95fd98d6c9f618b1,1850.23,100.0,0,0,0
7a425d299613df3e613bcf9d2eaf5c49,1678.02,81.0,8.0,10.0,0
7a67c85e85bb2ce8582c35f2203ad736,167249.32,76.0,19.0,4.0,1.0
7a704e63bb29c446869efde5d57524c8,109.9,100.0,0,0,0
7a91bf945c6fae0779f1c61ce97fe45c,1070.44,82.0,0,18.0,0
7a9c12e235c36247c3c81f50d6ea9cea,1290.21,85.0,0,15.0,0
7aa4334be125fcdd2ba64b3180029f14,21017.95,75.0,21.0,3.0,1.0
7aa538dd6e114e503a2e6154ea352253,1118.6,91.0,9.0,0,0
7ab0dd5487bab2dc835337b244f689fb,23.46,100.0,0,0,0
7ad32824caee82087b3e2e5f33b1bf32,26050.32,89.0,8.0,0.0,3.0
7ad41305e96a6cab8294cd65891e9a86,237.6,65.0,35.0,0,0
7adbd3210a7b3cc2235e225eef33574d,204.86,50.0,26.0,24.0,0
7ade73f1b9b4e965f9009a4c3a7e2c15,2536.83,75.0,14.0,8.0,3.0
7b07b3c7487f0ea825fc6df75abd658b,11334.56,85.0,10.0,4.0,1.0
7b0df942f46435babab05d49b744b2c4,25328.53,69.0,22.0,8.0,1.0
7b1222c3624aa89b9558b50a2594188c,10561.09,70.0,30.0,0,0
7b3447b497e55af8c15fc7bd89d7b81a,70.65,100.0,0,0,0
7b3f6ce5c6c22e9b96e7581ebf0df6e1,42.49,100.0,0,0,0
7b7ed56ae755e2880f2b69632e839c1e,456.6,100.0,0,0,0
7b7f91e98f8c6def45a1407923304402,620.49,94.0,6.0,0,0
7b8e8ec35bad4b0ef7e3963650b0a87b,2616.3,35.0,60.0,0,5.0
7b98de631987e26dd6d803490c43a13c,778.63,89.0,11.0,0,0
7bac63f6603d382cc8d0832eb6c100a8,8713.86,74.0,19.0,7.0,0
7bb8fac2913a6064ec412e583c6d8b4d,125.52,100.0,0,0,0
7bcd7c5f8631701474db233ccf1c094b,860.94,95.0,0,0,5.0
7c1fea10b5b006671d608b1d7c446ec4,647.75,73.0,27.0,0,0
7c4402417d51474d4d0cda9557340e40,147.59,100.0,0,0,0
7c4618c82226628831613e95e9c22f44,517.83,66.0,18.0,16.0,0
7c462184585ae80bd6e5774c62ce50f2,77.64,100.0,0,0,0
7c4adcc13272c0e26fa23aac642adb7b,165.63,24.0,76.0,0,0
7c51de0ab286204ce75ff42bf7c10d92,908.64,100.0,0,0,0
7c5b05cbdb5542049f38d90d7815b97d,1345.46,56.0,44.0,0,0
7c67e1448b00f6e969d365cea6b010ab,244265.21,71.0,25.0,3.0,1.0
7c9130f5f3729edd32aa059141d92484,193.15,100.0,0,0,0
7caa63f175b1cecbfaadd8b5ab9998c7,60.33,100.0,0,0,0
7cb946b1ad19faebe28c3e86c2794ec3,40.1,100.0,0,0,0
7cf4ea70955b00d6b3c22542598e2715,204.81,0,100.0,0,0
7d13fca15225358621be4086e1eb0964,124610.46,87.0,10.0,3.0,1.0
7d294cf9a6a69dc6a0c3e540fff0e039,525.16,86.0,0,14.0,0
7d456afc660226829370f3173d14520c,10151.16,83.0,14.0,3.0,0.0
7d484ca289afaac6bf5fc6a1e96d2226,248.42,48.0,52.0,0,0
7d76b645482be4a332374e8223836592,6651.75,76.0,18.0,5.0,2.0
7d7866a99a8656a42c7ff6352a433410,207.38,80.0,20.0,0,0
7d7d2b7a51328016102d4528c411d630,1098.85,70.0,30.0,0,0
7d81e74a4755b552267cd5e081563028,39.99,0,0,0,100.0
7d948535954aaf8c5d39db007f74372e,237.8,49.0,51.0,0,0
7daca0837f033a41a6f3428c18657533,1629.97,56.0,30.0,14.0,0
7dc8c42cc750eeafea6c85712ffee9bf,7832.11,66.0,25.0,5.0,4.0
7dc9a3355bae96dd82008b313d3a456c,949.62,0,0,0,100.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,66496.36,73.0,20.0,6.0,2.0
7dea6f73af847b42cc3985bd620f994d,380.17,100.0,0,0,0
7df1fc11cc5cbc518b39faa60cf5d67c,1171.96,82.0,18.0,0,0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,30558.89,77.0,20.0,2.0,2.0
7e26c750b4cb9f6766f58265ff9ebe95,1733.18,89.0,11.0,0,0
7e3dde9ffba72d5340f9aaf09b4424be,242.03,0,0,100.0,0
7e3f87d16fb353f408d467e74fbd8014,6266.29,63.0,32.0,3.0,2.0
7e79d65b5c6f1f544b7daea036acf720,579.89,80.0,20.0,0,0
7e93a43ef30c4f03f38b393420bc753a,187213.6,87.0,9.0,4.0,0
7e959205cebc10adefcb331f934238a4,546.55,100.0,0,0,0
7ea5bfa6c340f58f8e71fc1f0412b0d6,13031.34,78.0,15.0,5.0,2.0
7ecd59e5e20407131822c1a68ac59c1f,2121.43,75.0,19.0,3.0,3.0
7ecef8194babfec876ca720714327841,1114.26,100.0,0,0,0
7f02656561b680def9986c0795a8a080,111.83,52.0,48.0,0,0
7f152321c60a266edc53af1925ef96c1,4471.92,96.0,4.0,0,0
7f2617c58d5d06806987308b45654351,3983.27,74.0,21.0,0,5.0
7f35f9daf223da737b78738fbae4d977,353.01,100.0,0,0,0
7f40d06aa0b5f1aa4f41af8c0480e2ef,1435.62,90.0,0,0,10.0
7f5e4d5efad7e44b91115dd1decb65f3,257.32,30.0,70.0,0,0
7f7b8245c336066a1f9933c359f11d77,2630.23,78.0,17.0,1.0,5.0
7fc87cc3e89b3d1d5cabdca32f8485aa,2835.82,59.0,41.0,0,0
7fdb0720c8d7c9075538b365dc8c3a22,2288.31,85.0,15.0,0,0
7fe21dd00d2f4943ae09525efa2fd674,356.96,56.0,44.0,0,0
7ff588a03c2aeae4fbd23f9ae64b760d,1524.48,84.0,8.0,8.0,0
800214c63934acd05d47e84214db8ba8,408.17,58.0,0,42.0,0
80146bc52c4f6af5239b23de2a20262b,76.78,0,100.0,0,0
804287717b9156fb7a787acd9af4fac1,33.9,100.0,0,0,0
8060d731897e33b5c5ae575ce1e209e1,290.95,100.0,0,0,0
808d4348b916efa08e766ebad39f61eb,1014.92,47.0,43.0,7.0,2.0
8090490573c6c0aa343a7231ebcb8c86,4298.03,82.0,16.0,0,1.0
809413606dbfe5deefd2db646693ef67,247.05,35.0,65.0,0,0
80ceebb4ee9b31afb6c6a916a574a1e2,6922.21,0,100.0,0,0
80cfd480be3eb6d6267139f5cb793555,126.34,100.0,0,0,0
80e6699fe29150b372a0c8a1ebf7dcc8,15085.93,70.0,22.0,7.0,1.0
80f2cf9abf6b5a0e5c612b5eea6646e6,1054.78,100.0,0,0,0
8132b9bd16876e1b0f8808d43825dd48,768.94,100.0,0,0,0
813348c996469b40f2e028d5429d3495,14848.43,81.0,16.0,1.0,2.0
81336a0f57a33776419727a300249e90,1670.88,93.0,2.0,2.0,3.0
8160255418d5aaa7dbdc9f4c64ebda44,56220.21,82.0,14.0,3.0,1.0
817245bcc3badd82bbd222e0366951a6,6303.08,75.0,22.0,3.0,0
81783131d2a97c8d44d406a4be81b5d9,2110.38,85.0,9.0,6.0,0
817f85dbb65aa3e70831d90fe75cdf89,1783.89,91.0,9.0,0,0
8185694b58b2ba6de20fd41ae608bbea,1602.57,87.0,13.0,0,0
818d28f936e791926d33bcb6ee94ef79,216.7,20.0,80.0,0,0
81a1104df0f08b59c68aa5b03cfe398e,11681.11,66.0,27.0,7.0,0
81ed90f07c0bacb7594940ba2ef676aa,257.46,35.0,65.0,0,0
81f89e42267213cb94da7ddc301651da,4908.44,77.0,18.0,4.0,2.0
820c7c9eaf76d2b226b6c242bcf3f34d,577.0,0,100.0,0,0
820cc752a266cdc6c1a1e61dd4583330,3078.77,65.0,35.0,0,0
821fb029fc6e495ca4f08a35d51e53a5,20740.25,76.0,4.0,0,20.0
822166ed1e47908f7cfb49946d03c726,5716.03,72.0,19.0,6.0,2.0
822b63912576852aea9a8436d72317b7,5097.07,100.0,0,0,0
822bad9bc42b51213ba522fe87b7ab5d,5927.78,59.0,33.0,4.0,4.0
827f8f69dfa529c561901c4f2e0f332f,5095.34,72.0,22.0,4.0,1.0
82921991ff5b557b045605b8bbf08d49,37.13,100.0,0,0,0
82bd0703a4aefd6b599e5bfdaed378fb,3084.84,71.0,29.0,0,0
82cb9f452fe8334df74b22d37824b431,1155.26,66.0,34.0,0,0
82e0a475a88cc9595229d8029273f045,12593.9,76.0,23.0,1.0,0
830379336fad8c6f3b15a4a3ddb5c66e,438.38,100.0,0,0,0
83353a83fd769dfafa4f21a72b15e3e5,674.33,69.0,31.0,0,0
834f3294fba9f932f56edc879193f925,44207.42,77.0,21.0,0,2.0
834f8533b2ecb6598dd004ff3de7203a,5785.3,73.0,20.0,7.0,0
835f0f7810c76831d6c7d24c7a646d4d,6433.41,89.0,3.0,5.0,3.0
83645b1645cdee8953ee54c29ceed564,1245.1,78.0,16.0,0,6.0
8378eb36b6b70c5734e83ad7b8cdc3b7,1956.67,74.0,26.0,0,0
83a75eea11694e36e56dd0cb2240229a,529.47,100.0,0,0,0
83b08de96980757220871b31bf6cffca,1758.38,95.0,5.0,0,0
83c465a786b06574376909b35ef6752a,330.46,67.0,33.0,0,0
83c8aafbefb034674a70de0eac5b8954,185.87,45.0,55.0,0,0
83d458c0d6d4f94295d63f091460bd60,105.74,0,100.0,0,0
83d7070a0b9a8b4625fa8682b819fabb,822.4,100.0,0,0,0
83deb69e889cf80f82be1dc6d5f2d486,6276.65,68.0,28.0,0,4.0
83e197e95a1bbabc8c75e883ed016c47,7819.67,85.0,11.0,4.0,0
83f2b4881141ce3fcd4e985125d3279e,101.38,76.0,24.0,0,0
8444e55c1f13cd5c179851e5ca5ebd00,26119.24,80.0,11.0,7.0,1.0
845e8036c3f7bf62099352f5ed910240,2149.48,76.0,12.0,12.0,0
8476243f92442881ddd5b578975cf115,8113.03,100.0,0,0,0
84c945f15571830c1a91a33978e94009,78.04,100.0,0,0,0
84deb808079d1be601c209c1e771b1cc,85.14,32.0,37.0,32.0,0
8501d82f68d23148b6d78bb7c4a42037,30.66,100.0,0,0,0
85044848b1b767db2a4a58526adef4b4,305.51,91.0,9.0,0,0
850857dfac77488c307e2b1cbd84ab5a,1638.72,100.0,0,0,0
850913d59ce317156b00f3705f1c3edb,3270.96,78.0,22.0,0,0
850f4f8af5ea87287ac68de36e29107f,48565.99,86.0,13.0,0.0,0.0
851773c885feb5e2da3b4f82bc2b17ce,951.82,88.0,0,12.0,0
855668e0971d4dfd7bef1b6a4133b41b,40578.73,83.0,14.0,2.0,1.0
8581055ce74af1daba164fdbd55a40de,76430.09,78.0,18.0,3.0,1.0
85cc55e048b6bcc90c75afe7f0e72f72,501.76,56.0,44.0,0,0
85d9eb9ddc5d00ca9336a2219c97bb13,24783.44,61.0,30.0,6.0,3.0
85e7c62c1d6ea078c3897424f867a7c8,87.7,51.0,49.0,0,0
85ecf03781da592876b7844acc1b729f,294.9,60.0,40.0,0,0
8602a61d680a10a82cceeeda0d99ea3d,1222.43,80.0,3.0,16.0,0
8603f0038fe0e52fedd3382d266723de,2845.12,82.0,18.0,0,0
8629a7efec1aab257e58cda559f03ba7,64.11,100.0,0,0,0
8629c241b3622ac12cd4118afdc8d394,1502.02,85.0,8.0,0,8.0
863d2ebcd347ce4922de7a0f9a5581d6,1800.8,73.0,16.0,6.0,4.0
8648b1e89e9b349e32d3741b30ec737e,9097.72,81.0,18.0,2.0,0
86649b1632b1c0e6c0bcb2c90a8b75d8,77.66,0,100.0,0,0
866558b3bccef2dbc6d29a2b5995016f,1870.75,90.0,0,0,10.0
86bb7c4b535e49a541baf3266b1c95b1,8487.22,74.0,26.0,0,0
86bf77bdb52e615674772d5817c6212f,379.38,41.0,59.0,0,0
86ccac0b835037332a596a33b6949ee1,21535.42,70.0,25.0,5.0,0.0
86ff3eaef0267069cc891a2ed9d10a17,550.36,91.0,9.0,0,0
870d0118f7a9d85960f29ad89d5d989a,4748.81,81.0,13.0,7.0,0
87142160b41353c4e5fca2360caf6f92,39281.64,69.0,28.0,3.0,1.0
8759e7aedd644f487315e5860962f162,793.34,68.0,32.0,0,0
876182d1918783bbe15233febfbd4926,155.0,26.0,74.0,0,0
87b4428a334b8f676fd9a7f3bf544fb5,48.98,0,0,100.0,0
87b740daf17b5d1be335a64164ec6842,16182.38,100.0,0,0,0
87d30a6a0cbf89356e49324971ab1d24,2349.91,88.0,12.0,0,0
87d3c3aeb3ead335511b3ce315eb341e,963.06,72.0,7.0,5.0,16.0
87d73636a3acf123e842bb890a4db036,313.61,0,100.0,0,0
87e24fc7052259b1f7f607d61c10d8be,7709.86,42.0,0,0,58.0
87f3e35268860433e13d577825aada95,203.48,60.0,40.0,0,0
880ce4951cf857ab1d9e0b75c1d856f4,197.72,100.0,0,0,0
880eda903e719a5f179f7e9fceb3a69d,291.72,100.0,0,0,0
883dd81e82754ac2c65e9790a7db8c9a,394.46,82.0,18.0,0,0
88460e8ebdecbfecb5f9601833981930,37179.24,76.0,21.0,2.0,2.0
888faa8bfb0b159c37de6d898b961c31,2945.0,88.0,2.0,9.0,0
889009a0ed0bb52c87819941192931b8,122.98,100.0,0,0,0
88ae906ea2acf6971f26c3e8b7cb4357,288.01,100.0,0,0,0
88af55b4a7ca402b27df16f7c7c9b5d2,141.52,100.0,0,0,0
88cd3681e0a2ba85e190f7d817629c4c,199.36,100.0,0,0,0
88cf19ec1fc2c58f161aee259d57142c,1607.68,89.0,11.0,0,0
88ef59b51bdaa941d10a853429f2b6ce,294.7,14.0,86.0,0,0
891071be6ba827b591264c90c2ae8a63,5493.87,69.0,23.0,8.0,1.0
8931a84a914b3fe9b1ddaa4d704947ca,5092.89,56.0,44.0,0,0
8936ba0de1073ee888cb3185ae5dc661,412.21,0,100.0,0,0
897060da8b9a21f655304d50fd935913,30813.09,59.0,34.0,4.0,3.0
89757206b887aed36f3e18d858460fea,176.14,100.0,0,0,0
89a51f50b8095ea78d5768f34c13a76f,854.26,76.0,0,24.0,0
89ad3263c0931c47f976d7c5778e60f6,699.74,100.0,0,0,0
89bc797e2e29667aa035d4368f9b7f92,659.45,79.0,21.0,0,0
89c127985a8b130cfa45c1d36764017a,1855.31,83.0,0,17.0,0
89d9a386b0b6e5fc8403071b03f7206a,235.25,100.0,0,0,0
89dda63a3c907c468ec88c310ed91213,777.13,100.0,0,0,0
89de2d6f23e9746ff309705b23581faa,500.08,62.0,25.0,0,12.0
89f69225956f951295ca4c7fb1266553,1318.71,84.0,16.0,0,0
8a130737016f838139d31878787a39c9,5542.29,71.0,16.0,9.0,5.0
8a1ff5c35f6595a73fef4c7b96e4908a,1882.8,49.0,51.0,0,0
8a207b6080964f3c1fc9d35bd6096ba4,730.04,86.0,0,14.0,0
8a2d12a90e92f012ce5226fc6592b653,1933.62,74.0,26.0,0,0
8a32e327fe2c1b3511609d81aaf9f042,8903.21,77.0,18.0,5.0,1.0
8a40ae794fa3f9892cee24bd5af0488b,946.26,70.0,30.0,0,0
8a43128d7f9a3db592b866e6861a6cce,1058.49,100.0,0,0,0
8a432f4e5b471f8da497d7dc517666e2,9953.23,84.0,9.0,6.0,1.0
8a87611c08849ffeeccab52aa798b6c7,2855.12,68.0,32.0,0,0
8a8835a43bda99fd37310ad76c457510,258.54,52.0,48.0,0,0
8a9260f2b0340411d6d2a56bcf4f7378,1396.94,60.0,40.0,0,0
8ab42aa58097fd4668d60cc648225d5f,3210.39,92.0,8.0,0,0
8ae520247981aa06bc94abddf5f46d34,18800.62,87.0,8.0,6.0,0
8b11118053756a9a2932f447e11fc1b5,91.16,100.0,0,0,0
8b181ee5518df84f18f4e1a43fe07923,54.98,0,0,100.0,0
8b2492b7ff4468839593fafeed55bad9,4336.26,83.0,15.0,0.0,1.0
8b28d096634035667e8263d57ba3368c,12148.75,78.0,19.0,2.0,1.0
8b2d4ab22f42c5cfc338b846decfda60,643.32,43.0,41.0,16.0,0
8b321bb669392f5163d04c59e235e066,31954.45,70.0,25.0,3.0,3.0
8b655f0855926bcb49f5835d38dfddf6,1162.81,77.0,0,0,23.0
8b87cd0d43d49b9bdf40f56229364d59,1853.9,82.0,18.0,0,0
8b8cfc8305aa441e4239358c9f6f2485,13110.7,92.0,8.0,0,0
8b9d6eec4a7eb7d0f9d579ce0b38324d,5916.98,78.0,17.0,0,6.0
8bb48dc19fccaa8613b6229bf7f452a2,6154.43,83.0,15.0,2.0,0
8bd0e3abda539b9479c4b44a691be1ec,845.34,81.0,19.0,0,0
8bd0f31cf0a614c658f6763bd02dea69,5660.8,76.0,20.0,4.0,0
8bdd8e3fd58bafa48af76b2c5fd71974,2763.31,91.0,0,9.0,0
8c0de775f52fe41590b376a3b7c50f68,808.03,62.0,38.0,0,0
8c16d1f32a54d92897cc437244442e1b,7985.84,66.0,31.0,3.0,0.0
8c351ed7c326c62123318f4f3246e906,150.66,53.0,47.0,0,0
8c3b533c63cca56240f94f1e3a6b18ef,4301.77,100.0,0,0,0
8c5e007d7bd5693fa1386ffefbc99f6c,1407.41,96.0,4.0,0,0
8c91bfea4263b8fba54081460693e2a1,785.75,100.0,0,0,0
8c9348f33ae3dada25c99c99ade2af78,471.3,23.0,0,23.0,55.0
8ca1551acf9832a4cf467bbbac15851f,2442.94,70.0,30.0,0,0
8ca5b19e0263150d2c57afdde2b3d011,224.68,89.0,11.0,0,0
8cb7c5ddf41f4d506eba76e9a4702a25,182.37,100.0,0,0,0
8cbac7e12637ed9cffa18c7875207478,4781.18,74.0,19.0,6.0,1.0
8cc6a0e5738e61a87b03c78b2ba9db4b,13947.95,87.0,11.0,2.0,0
8ccf3cf69651cc1d8a02c8bfaf3b8568,288.63,100.0,0,0,0
8cf21434553b02cbd37c0bbd07e041b0,162.13,100.0,0,0,0
8d46553a36e68f95350a200c12f8f2e2,997.6,77.0,20.0,3.0,0
8d79c8a04e42d722a75097ce5cbcf2ef,3717.14,62.0,22.0,6.0,10.0
8d899e15a5925f097cca50faa49b15e3,795.98,29.0,51.0,0,20.0
8d92f3ea807b89465643c219455e7369,252.77,42.0,58.0,0,0
8d956fec2e4337affcb520f56fd8cbfd,15090.6,76.0,15.0,6.0,2.0
8daab2245ebdc277c51098d01c5ad8ef,1888.64,88.0,12.0,0,0
8dd386be0767c330276ea6a3f96532d3,134.48,100.0,0,0,0
8de8fe3af4449ed695d2434c933ed73e,2155.35,0,0,0,100.0
8def3db7f272735afb2ecd03aeca09a7,229.64,100.0,0,0,0
8dfbc5ff27df12f6cef751d3b9554222,316.12,92.0,8.0,0,0
8e29d051f810eb22959ede205b462b9f,813.28,100.0,0,0,0
8e2b3afb420011ef0c88c9d5f11ea526,1532.43,76.0,14.0,0,10.0
8e34331b7eedd03be4e5d965c1956225,210.44,75.0,25.0,0,0
8e4f041ff58e7845456d3482524014b3,182.39,100.0,0,0,0
8e670472e453ba34a379331513d6aab1,1083.96,100.0,0,0,0
8e6cc767478edae941d9bd9eb778d77a,9675.28,71.0,18.0,10.0,1.0
8e6d7754bc7e0f22c96d255ebda59eba,16379.36,58.0,40.0,1.0,2.0
8e8a7ce9f2f970dc00e2acf6f6e199f6,10284.82,75.0,19.0,0,6.0
8ea394aed8138685abe1eb9f25e1021d,1417.6,100.0,0,0,0
8eb88b0acb3f90a717ad659221471fa7,160.67,47.0,53.0,0,0
8ec76bb0965af3f007692b26fa9d6623,2028.75,100.0,0,0,0
8ed8ea9a57c862f2c18c2fe41f601d56,4804.12,65.0,30.0,5.0,0
8f0fbe2cd4d472157dc1cdef6edecaa9,94.76,43.0,0,0,57.0
8f119a0aee85c0c8fc534629734e94fd,4826.45,89.0,11.0,0,0
8f2b51a30523cdecddc2f179f351c7d6,1176.23,100.0,0,0,0
8f2ce03f928b567e3d56181ae20ae952,25663.16,64.0,30.0,1.0,6.0
8f54d64f28a993550aa7943f12572959,3133.12,46.0,47.0,0,7.0
8f580d36c1e9d6fbce95283403c7d447,4993.4,75.0,8.0,0,16.0
8f78f0903005064036736c7173a5c2ed,2897.49,92.0,3.0,5.0,0
8fb67a334bacec338885b4e9e1708073,98.42,100.0,0,0,0
8fb791022c1fc8909664f48ab7dc636d,8483.35,100.0,0,0,0
8fbd63429be6d3e5e6d1a709b6464802,1402.64,72.0,16.0,12.0,0
8fbe2ee446b97e128471be4ce983dc0d,188.5,100.0,0,0,0
8fd3b4468f6425810648177996c14cbd,376.57,100.0,0,0,0
8fdca8e349553f99bc738833a62c8802,1370.22,79.0,20.0,0,1.0
8fe8786ee000001ab51d030dfd4a7bf1,2456.44,81.0,19.0,0,0
8fec2e460530482132c436cfb5439925,548.61,59.0,41.0,0,0
8ff1a9df749e454105c55cda13e79143,1913.17,64.0,17.0,17.0,2.0
8ff38bc3969e67c36c48343a07090f66,3859.56,100.0,0,0,0
8fff28c4263ddec387f28d237fb42773,684.72,50.0,11.0,38.0,0
900ba814c251a692506d7834c1218441,32038.36,78.0,19.0,2.0,1.0
901b460cdce0c64e471230d7f2f9f3a3,2012.56,100.0,0,0,0
902c99f1ac505c0d18778b61bcd636f7,258.12,100.0,0,0,0
903037660cf848a717166eb7a06d616e,9083.28,85.0,12.0,2.0,0.0
90b36c5aeb728d5504a39f435bef0c5f,340.23,100.0,0,0,0
90b57083da5d803237da74daec6dcb2b,241.21,15.0,85.0,0,0
90d4125885ab6c86e8820a722be71974,1342.95,100.0,0,0,0
910a922b426b7ff95eaee129ad6c0e1f,150.96,52.0,48.0,0,0
913fd0ebba70bb919f7254a02239173c,179.12,100.0,0,0,0
9140bd1d9de28b197dce077bdd687438,1553.75,93.0,0,7.0,0
9140ef75cc8211c4035935e80e567204,72.18,100.0,0,0,0
91543f9849d68d023e17194926598543,1100.57,78.0,22.0,0,0
916748bc99315c2d202898ae58b1617e,790.63,71.0,23.0,6.0,0
916c9de0b5ad957346eeeb12f332687e,6075.14,74.0,17.0,2.0,7.0
918717417d88a9f9ae9735567e6c7682,389.22,100.0,0,0,0
918f6fbcf3ab724d805867303e593a1b,112.58,100.0,0,0,0
9198786624eaeb375793215cad26cfa6,1118.37,62.0,38.0,0,0
91f0eec23d4a61d7d7caeefa3f0ad1ca,2768.52,83.0,9.0,8.0,0
91f5779a8731baca4809fdeade81803f,2117.09,96.0,4.0,0,0
91f848e9f4be368f4318775aac733370,7620.79,66.0,28.0,6.0,0
9200e6ce317b67196b6b0bad4d4bd567,51.42,0,100.0,0,0
921323538c9f1c4e816f2720eac02bea,1782.13,73.0,7.0,8.0,12.0
9261d76c62caaf0b24677c2ceb7f8f20,1216.24,70.0,30.0,0,0
92992bec39dde5766f590d3b1f46d465,121.67,0,100.0,0,0
929f342384a6607afe143d789ade1316,272.76,80.0,0,0,20.0
